     Node_label    Um  U1   U2   U3
          153285     363.103E-03     332.899E-03    -441.061E-15    -144.989E-03
          153286     359.417E-03     339.016E-03    -250.991E-15    -119.367E-03
          153287     368.326E-03     342.641E-03    -4.79180E-12    -135.134E-03
          153288     376.746E-03     346.056E-03    -1.62545E-12    -148.939E-03
          153289     389.120E-03     348.013E-03    -446.390E-15    -174.074E-03
          153290     403.661E-03     346.858E-03     57.2071E-15    -206.475E-03
          153291     419.729E-03     346.051E-03    -1.68451E-12    -237.531E-03
          153292     438.860E-03     347.804E-03    -454.384E-15    -267.639E-03
          153293     454.365E-03     347.384E-03    -205.694E-15    -292.868E-03
          153294     469.432E-03     347.664E-03    -224.790E-15    -315.430E-03
          153295     484.195E-03     345.652E-03    -40.4925E-15    -339.071E-03
          153296     502.060E-03     342.489E-03     1.05286E-12    -367.104E-03
          153297     520.782E-03     343.105E-03     1.47829E-12    -391.781E-03
          153298     538.134E-03     345.239E-03     170.450E-15    -412.792E-03
          153299     555.604E-03     346.483E-03     645.181E-15    -434.334E-03
          153300     571.822E-03     347.989E-03    -1.87103E-12    -453.745E-03
          153301     586.944E-03     349.046E-03     678.044E-15    -471.879E-03
          153302     600.864E-03     350.028E-03    -358.460E-15    -488.383E-03
          153303     613.962E-03     350.905E-03     862.341E-15    -503.800E-03
          153304     626.160E-03     351.899E-03    -1.93542E-12    -517.923E-03
          153305     637.496E-03     352.886E-03    -242.553E-15    -530.917E-03
          153306     648.534E-03     353.440E-03    -610.703E-15    -543.762E-03
          153307     659.073E-03     354.208E-03     826.814E-15    -555.801E-03
          153308     668.859E-03     354.857E-03     1.79271E-12    -566.964E-03
          153309     678.260E-03     355.249E-03     133.146E-15    -577.785E-03
          153310     687.011E-03     356.100E-03    -807.879E-15    -587.517E-03
          153311     694.988E-03     356.512E-03    -316.716E-15    -596.580E-03
          153312     702.776E-03     356.802E-03    -1.27195E-12    -605.464E-03
          153313     710.000E-03     356.855E-03    -1.02593E-12    -613.803E-03
          153314     716.775E-03     356.972E-03     6.13688E-15    -621.561E-03
          153315     723.336E-03     357.288E-03     2.01431E-12    -628.936E-03
          153316         1.49359     431.782E-03    -1.24309E-12        -1.42981
          153317         1.27132     442.596E-03    -763.470E-15        -1.19179
          153318         1.20446     446.611E-03    -571.623E-15        -1.11860
          153319         1.21050     449.007E-03    -573.844E-15        -1.12415
          153320         1.23947     451.833E-03    -1.12451E-12        -1.15418
          153321         1.28037     454.298E-03     1.07950E-12        -1.19707
          153322         1.32460     453.767E-03     2.48948E-12        -1.24445
          153323         1.37699     448.085E-03    -3.71267E-12        -1.30204
          153324         1.43001     445.582E-03    -6.17470E-12        -1.35882
          153325         1.46968     448.485E-03    -1.43316E-12        -1.39958
          153326         1.49873     452.579E-03    -3.00923E-12        -1.42876
          153327         1.52547     455.981E-03     1.62129E-12        -1.45573
          153328         1.55591     457.201E-03    -968.195E-15        -1.48722
          153329         1.59811     453.050E-03    -3.01367E-12        -1.53255
          153330         1.64484     449.860E-03    -534.764E-15        -1.58212
          153331         1.68578     450.917E-03    -3.15267E-12        -1.62436
          153332         1.71540     453.942E-03    -9.40624E-15        -1.65424
          153333         1.73777     457.656E-03     2.71153E-12        -1.67642
          153334         1.75931     460.352E-03     2.17329E-12        -1.69801
          153335         1.78723     459.475E-03    -1.77422E-12        -1.72715
          153336         1.82136     456.993E-03    -978.853E-15        -1.76310
          153337         1.85730     454.803E-03    -833.636E-15        -1.80075
          153338         1.89088     454.758E-03    -1.00505E-12        -1.83538
          153339         1.91903     456.207E-03    -482.805E-15        -1.86402
          153340         1.93985     458.823E-03     2.22125E-12        -1.88481
          153341         1.95738     460.877E-03    -4.74206E-12        -1.90235
          153342         1.97559     462.195E-03    -1.43005E-12        -1.92076
          153343         1.99648     461.605E-03    -2.16279E-12        -1.94239
          153344         2.02098     458.855E-03     3.14141E-12        -1.96820
          153345         2.04475     457.146E-03    -3.09849E-12        -1.99299
          153346         2.06733     455.763E-03     151.798E-15        -2.01646
          153347         2.08892     455.536E-03     3.62280E-12        -2.03865
          153348         1.54650     1.51006E-12    -16.5117E-15        -1.54650
          153349         1.52470     865.684E-15    -1.35766E-12        -1.52470
          153350         1.47893     261.278E-15    -1.05923E-12        -1.47893
          153351         1.44118     1.00824E-12    -2.95017E-12        -1.44118
          153352         1.42995     337.217E-15    -401.981E-15        -1.42995
          153353         1.42353     1.88753E-12    -533.431E-15        -1.42353
          153354         1.42145     51.6681E-15    -1.31903E-12        -1.42145
          153355         1.42061     2.58475E-12     739.772E-15        -1.42061
          153356         1.42363    -2.19498E-12    -342.473E-15        -1.42363
          153357         1.43063     23.2464E-15    -249.659E-15        -1.43063
          153358         1.44429     559.262E-15     690.922E-15        -1.44429
          153359         1.48412    -1.16558E-12    -615.144E-15        -1.48412
          153360         1.51707     890.109E-15     965.814E-15        -1.51707
          153361         1.54522     847.032E-15     1.16876E-12        -1.54522
          153362         1.56774    -2.28246E-12    -2.35242E-12        -1.56774
          153363         1.58674    -201.463E-15    -282.077E-15        -1.58674
          153364         1.60548     1.22540E-12     1.45698E-12        -1.60548
          153365         1.62319    -850.277E-15    -1.33279E-12        -1.62319
          153366         1.66215    -338.686E-15    -1.35544E-12        -1.66215
          153367         1.69648    -2.88598E-12    -1.22799E-12        -1.69648
          153368         1.73015    -668.645E-15    -2.00381E-12        -1.73015
          153369         1.76049    -950.197E-15    -577.840E-15        -1.76049
          153370         1.78979     718.690E-15    -59.1442E-15        -1.78979
          153371         1.83283     439.802E-15     541.708E-15        -1.83283
          153372         1.88938     547.272E-15     542.153E-15        -1.88938
          153373         1.93598     541.054E-15    -1.93809E-12        -1.93598
          153374         1.97622     574.361E-15     47.4372E-15        -1.97622
          153375         2.04837     239.074E-15     2.75860E-12        -2.04837
          153376         2.11067     590.348E-15     1.35928E-12        -2.11067
          153377         2.16123    -2.71101E-12    -5.80211E-12        -2.16123
          153378         2.25744    -2.51561E-12    -8.00079E-12        -2.25744
          153379         2.32872    -2.26515E-12    -1.38120E-12        -2.32872
          153380     121.065E-03     78.8837E-03    -572.511E-15     91.8375E-03
          153381     137.383E-03     87.8388E-03    -297.176E-15     105.634E-03
          153382     156.670E-03     98.1789E-03    -362.013E-15     122.092E-03
          153383     179.649E-03     110.123E-03    -298.952E-15     141.939E-03
          153384     207.899E-03     124.507E-03     218.412E-15     166.494E-03
          153385     242.481E-03     141.503E-03     94.5106E-15     196.911E-03
          153386     283.895E-03     160.332E-03    -947.767E-15     234.287E-03
          153387     330.560E-03     179.083E-03    -784.786E-15     277.848E-03
          153388     381.357E-03     195.673E-03    -237.224E-15     327.330E-03
          153389     433.027E-03     207.614E-03    -99.5563E-15     380.011E-03
          153390     479.470E-03     214.037E-03    -401.981E-15     429.045E-03
          153391     512.391E-03     216.066E-03    -543.201E-15     464.607E-03
          153392     521.138E-03     213.178E-03     33.6704E-15     475.542E-03
          153393     477.539E-03     190.782E-03    -1.91988E-12     437.774E-03
          153394     279.776E-03     109.486E-03    -437.508E-15     257.463E-03
          153395     207.015E-03     160.300E-03     919.184E-15    -130.993E-03
          153396     593.340E-03     306.183E-03     100.728E-15    -508.237E-03
          153397         1.72603     431.070E-03    -1.42205E-12        -1.67134
          153398         1.50885     1.13835E-12     1.42811E-12        -1.50885
          153399     10.9783E-03     7.62573E-03     438.236E-15     7.89758E-03
          153400     11.1179E-03     7.63858E-03     397.824E-15     8.07834E-03
          153401     11.2607E-03     7.65573E-03    -438.396E-15     8.25787E-03
          153402     11.4000E-03     7.67375E-03     438.680E-15     8.43047E-03
          153403     11.5417E-03     7.69727E-03    -397.984E-15     8.60019E-03
          153404     11.6811E-03     7.72317E-03    -397.096E-15     8.76357E-03
          153405     11.8246E-03     7.75649E-03     438.236E-15     8.92518E-03
          153406     11.9664E-03     7.79374E-03     355.635E-15     9.08035E-03
          153407     12.1123E-03     7.83989E-03    -391.323E-15     9.23276E-03
          153408     12.2597E-03     7.89301E-03     421.360E-15     9.38084E-03
          153409     12.4123E-03     7.95671E-03    -389.991E-15     9.52662E-03
          153410     12.5675E-03     8.02980E-03     2.10446E-12     9.66768E-03
          153411     12.7315E-03     8.11726E-03     390.274E-15     9.80826E-03
          153412     12.9009E-03     8.21755E-03    -489.023E-15     9.94514E-03
          153413     13.0817E-03     8.33591E-03     384.501E-15     10.0819E-03
          153414     13.2721E-03     8.47235E-03     379.172E-15     10.2160E-03
          153415     13.4794E-03     8.63336E-03     425.801E-15     10.3517E-03
          153416     13.7030E-03     8.81977E-03    -419.301E-15     10.4873E-03
          153417     13.9529E-03     9.04354E-03    -502.345E-15     10.6253E-03
          153418     14.2334E-03     9.30486E-03     446.229E-15     10.7707E-03
          153419     14.5538E-03     9.61897E-03     359.632E-15     10.9219E-03
          153420     14.9146E-03     9.98749E-03     434.683E-15     11.0767E-03
          153421     15.3406E-03     10.4330E-03    -476.588E-15     11.2466E-03
          153422     15.8588E-03     11.0007E-03    -510.339E-15     11.4231E-03
          153423     16.4698E-03     11.6663E-03     452.891E-15     11.6255E-03
          153424     17.1754E-03     12.4002E-03     462.661E-15     11.8840E-03
          153425     17.9905E-03     13.2079E-03     458.664E-15     12.2152E-03
          153426     18.9155E-03     14.0826E-03    -546.754E-15     12.6283E-03
          153427     19.9650E-03     15.0326E-03    -352.687E-15     13.1385E-03
          153428     21.1649E-03     16.0773E-03    -521.441E-15     13.7650E-03
          153429     13.1707E-03     8.90715E-03     285.025E-15     9.70205E-03
          153430     13.3610E-03     8.91125E-03    -802.105E-15     9.95521E-03
          153431     13.5459E-03     8.91453E-03     309.006E-15     10.1991E-03
          153432     13.7335E-03     8.92359E-03    -1.49977E-12     10.4392E-03
          153433     13.9166E-03     8.93408E-03     255.715E-15     10.6703E-03
          153434     14.1035E-03     8.95277E-03    -273.195E-15     10.8976E-03
          153435     14.2871E-03     8.97470E-03    -1.44559E-12     11.1164E-03
          153436     14.4753E-03     9.00714E-03    -786.118E-15     11.3316E-03
          153437     14.6626E-03     9.04541E-03    -308.722E-15     11.5400E-03
          153438     14.8553E-03     9.09598E-03    -1.44381E-12     11.7449E-03
          153439     15.0493E-03     9.15572E-03     246.833E-15     11.9438E-03
          153440     15.2505E-03     9.23009E-03    -216.352E-15     12.1402E-03
          153441     15.4557E-03     9.31779E-03     309.894E-15     12.3312E-03
          153442     15.6715E-03     9.42429E-03     246.389E-15     12.5212E-03
          153443     15.8946E-03     9.54825E-03    -682.201E-15     12.7071E-03
          153444     16.1335E-03     9.69755E-03     250.830E-15     12.8937E-03
          153445     16.3844E-03     9.87062E-03    -802.550E-15     13.0775E-03
          153446     16.6569E-03     10.0783E-03    -381.997E-15     13.2620E-03
          153447     16.9483E-03     10.3195E-03     299.680E-15     13.4445E-03
          153448     17.2701E-03     10.6142E-03    -123.093E-15     13.6233E-03
          153449     17.6151E-03     10.9504E-03     212.194E-15     13.7979E-03
          153450     18.0199E-03     11.3756E-03     273.923E-15     13.9754E-03
          153451     18.4610E-03     11.8606E-03    -847.847E-15     14.1470E-03
          153452     18.9964E-03     12.4883E-03     293.019E-15     14.3145E-03
          153453     19.7263E-03     13.3564E-03    -274.972E-15     14.5167E-03
          153454     20.6214E-03     14.3575E-03     404.485E-15     14.8021E-03
          153455     21.6723E-03     15.4611E-03    -825.642E-15     15.1869E-03
          153456     22.8991E-03     16.6808E-03     254.827E-15     15.6882E-03
          153457     24.3339E-03     18.0397E-03    -1.90878E-12     16.3313E-03
          153458     26.0085E-03     19.5569E-03    -559.633E-15     17.1456E-03
          153459     15.5474E-03     10.0298E-03     1.17631E-12     11.8796E-03
          153460     15.7925E-03     10.0131E-03    -1.00594E-12     12.2123E-03
          153461     16.0404E-03     10.0066E-03    -1.09654E-12     12.5364E-03
          153462     16.2769E-03     9.99691E-03     555.031E-15     12.8452E-03
          153463     16.5134E-03     9.99739E-03     1.04220E-12     13.1433E-03
          153464     16.7403E-03     9.99903E-03     1.04353E-12     13.4260E-03
          153465     16.9679E-03     10.0116E-03    -752.812E-15     13.6996E-03
          153466     17.1881E-03     10.0296E-03     192.210E-15     13.9584E-03
          153467     17.4087E-03     10.0604E-03     998.676E-15     14.2074E-03
          153468     17.6255E-03     10.1004E-03    -928.671E-15     14.4443E-03
          153469     17.8448E-03     10.1557E-03    -1.19957E-12     14.6731E-03
          153470     18.0629E-03     10.2243E-03    -894.920E-15     14.8906E-03
          153471     18.2850E-03     10.3098E-03     818.820E-15     15.1013E-03
          153472     18.5115E-03     10.4163E-03    -1.21156E-12     15.3028E-03
          153473     18.7453E-03     10.5424E-03    -1.00994E-12     15.4998E-03
          153474     18.9886E-03     10.6972E-03    -1.02637E-12     15.6887E-03
          153475     19.2441E-03     10.8774E-03     131.370E-15     15.8750E-03
          153476     19.5182E-03     11.0976E-03    -957.537E-15     16.0563E-03
          153477     19.8137E-03     11.3542E-03     575.015E-15     16.2378E-03
          153478     20.1437E-03     11.6669E-03    -998.393E-15     16.4211E-03
          153479     20.5164E-03     12.0362E-03     99.8397E-15     16.6149E-03
          153480     20.9332E-03     12.4799E-03    -1.24975E-12     16.8062E-03
          153481     21.4471E-03     13.0428E-03    -909.575E-15     17.0254E-03
          153482     22.0111E-03     13.6728E-03     48.3254E-15     17.2495E-03
          153483     22.8053E-03     14.6738E-03    -347.802E-15     17.4575E-03
          153484     23.8334E-03     15.9233E-03     285.025E-15     17.7336E-03
          153485     25.0756E-03     17.3088E-03     142.472E-15     18.1437E-03
          153486     26.5710E-03     18.8623E-03    -363.345E-15     18.7144E-03
          153487     28.3659E-03     20.6188E-03     740.660E-15     19.4805E-03
          153488     30.5171E-03     22.6169E-03    -920.233E-15     20.4883E-03
          153489     17.8479E-03     10.9457E-03    -617.364E-15     14.0974E-03
          153490     18.1390E-03     10.9220E-03    -579.617E-15     14.4822E-03
          153491     18.4095E-03     10.8870E-03    -733.272E-15     14.8452E-03
          153492     18.6790E-03     10.8672E-03    -787.451E-15     15.1924E-03
          153493     18.9302E-03     10.8415E-03    -919.789E-15     15.5182E-03
          153494     19.1838E-03     10.8366E-03    -759.029E-15     15.8299E-03
          153495     19.4193E-03     10.8252E-03    -489.911E-15     16.1222E-03
          153496     19.6593E-03     10.8376E-03     884.545E-15     16.4023E-03
          153497     19.8882E-03     10.8509E-03     833.031E-15     16.6673E-03
          153498     20.1193E-03     10.8847E-03     709.574E-15     16.9207E-03
          153499     20.3454E-03     10.9278E-03     249.942E-15     17.1615E-03
          153500     20.5786E-03     10.9949E-03     1.11947E-12     17.3951E-03
          153501     20.8086E-03     11.0728E-03    -466.818E-15     17.6179E-03
          153502     21.0494E-03     11.1795E-03    -485.470E-15     17.8352E-03
          153503     21.2965E-03     11.3073E-03     758.868E-15     18.0467E-03
          153504     21.5560E-03     11.4632E-03    -801.661E-15     18.2553E-03
          153505     21.8318E-03     11.6538E-03     536.824E-15     18.4612E-03
          153506     22.1262E-03     11.8781E-03    -745.706E-15     18.6676E-03
          153507     22.4511E-03     12.1575E-03    -657.776E-15     18.8745E-03
          153508     22.7927E-03     12.4718E-03    -1.20223E-12     19.0778E-03
          153509     23.1915E-03     12.8858E-03     39.4436E-15     19.2822E-03
          153510     23.6107E-03     13.3276E-03    -415.748E-15     19.4895E-03
          153511     24.1329E-03     13.9612E-03    -529.435E-15     19.6845E-03
          153512     24.6780E-03     14.6017E-03    -174.607E-15     19.8946E-03
          153513     25.4796E-03     15.6571E-03    -428.626E-15     20.1014E-03
          153514     26.6152E-03     17.1209E-03    -1.02060E-12     20.3776E-03
          153515     28.0175E-03     18.7559E-03     485.753E-15     20.8133E-03
          153516     29.7378E-03     20.6081E-03    -815.872E-15     21.4393E-03
          153517     31.8398E-03     22.7271E-03    -386.438E-15     22.2992E-03
          153518     34.3757E-03     25.1460E-03    -228.342E-15     23.4386E-03
          153519     40.9990E-03     29.3102E-03     770.414E-15     28.6676E-03
          153520     37.7974E-03     26.1353E-03    -1.10808E-12     27.3055E-03
          153521     35.2129E-03     23.3944E-03     450.226E-15     26.3183E-03
          153522     33.1574E-03     21.0340E-03     298.792E-15     25.6317E-03
          153523     31.5262E-03     18.9540E-03     901.421E-15     25.1922E-03
          153524     30.2637E-03     17.1619E-03     896.092E-15     24.9271E-03
          153525     29.4711E-03     16.0995E-03     151.798E-15     24.6850E-03
          153526     28.8728E-03     15.3341E-03    -910.907E-15     24.4643E-03
          153527     28.3458E-03     14.6497E-03     70.9739E-15     24.2666E-03
          153528     27.9193E-03     14.1698E-03     460.884E-15     24.0562E-03
          153529     27.5155E-03     13.7067E-03    -1.09032E-12     23.8586E-03
          153530     27.1764E-03     13.3762E-03     374.731E-15     23.6566E-03
          153531     26.8511E-03     13.0638E-03     440.012E-15     23.4589E-03
          153532     26.5660E-03     12.8383E-03    -687.975E-15     23.2579E-03
          153533     26.2898E-03     12.6283E-03     545.261E-15     23.0582E-03
          153534     26.0360E-03     12.4757E-03    -441.505E-15     22.8523E-03
          153535     25.7905E-03     12.3453E-03     209.530E-15     22.6439E-03
          153536     25.5512E-03     12.2487E-03    -122.649E-15     22.4239E-03
          153537     25.3158E-03     12.1762E-03     352.526E-15     22.1953E-03
          153538     25.0801E-03     12.1290E-03    -72.4669E-15     21.9521E-03
          153539     24.8434E-03     12.1006E-03     301.900E-15     21.6972E-03
          153540     24.5995E-03     12.0912E-03     690.922E-15     21.4229E-03
          153541     24.3510E-03     12.1025E-03    -338.476E-15     21.1306E-03
          153542     24.0871E-03     12.1201E-03    -275.416E-15     20.8156E-03
          153543     23.8184E-03     12.1606E-03     217.079E-15     20.4801E-03
          153544     23.5276E-03     12.2007E-03     44.7726E-15     20.1169E-03
          153545     23.2273E-03     12.2609E-03     584.341E-15     19.7275E-03
          153546     22.9000E-03     12.3172E-03     303.677E-15     19.3054E-03
          153547     22.5643E-03     12.3904E-03    -295.844E-15     18.8580E-03
          153548     22.2001E-03     12.4528E-03     483.089E-15     18.3786E-03
          153549     21.8279E-03     12.5313E-03     812.159E-15     17.8724E-03
          153550     21.4228E-03     12.5933E-03    -464.598E-15     17.3305E-03
          153551     45.0134E-03     31.7382E-03    -19.1762E-15     31.9201E-03
          153552     41.4227E-03     28.0990E-03     428.910E-15     30.4350E-03
          153553     38.5589E-03     24.9763E-03     741.105E-15     29.3765E-03
          153554     36.3168E-03     22.3027E-03    -239.444E-15     28.6618E-03
          153555     34.5708E-03     19.9487E-03     1.05019E-12     28.2345E-03
          153556     33.2656E-03     18.0086E-03    -218.572E-15     27.9694E-03
          153557     32.4739E-03     16.9423E-03     937.836E-15     27.7039E-03
          153558     31.8159E-03     16.0625E-03     371.622E-15     27.4635E-03
          153559     31.2951E-03     15.3972E-03    -302.061E-15     27.2453E-03
          153560     30.8532E-03     14.8481E-03     363.723E-18     27.0454E-03
          153561     30.4767E-03     14.3942E-03     729.114E-15     26.8632E-03
          153562     30.1456E-03     14.0259E-03     556.808E-15     26.6840E-03
          153563     29.8505E-03     13.7174E-03     292.130E-15     26.5120E-03
          153564     29.5814E-03     13.4689E-03     871.667E-15     26.3371E-03
          153565     29.3286E-03     13.2651E-03     598.996E-15     26.1573E-03
          153566     29.0888E-03     13.1041E-03     991.571E-15     25.9699E-03
          153567     28.8556E-03     12.9795E-03     535.491E-15     25.7716E-03
          153568     28.6245E-03     12.8870E-03    -388.214E-15     25.5594E-03
          153569     28.3932E-03     12.8243E-03     254.383E-15     25.3320E-03
          153570     28.1581E-03     12.7873E-03    -703.518E-15     25.0871E-03
          153571     27.9110E-03     12.7712E-03     461.328E-15     24.8178E-03
          153572     27.6581E-03     12.7808E-03     669.606E-15     24.5280E-03
          153573     27.3906E-03     12.8028E-03     730.002E-15     24.2143E-03
          153574     27.1110E-03     12.8470E-03     509.734E-15     23.8739E-03
          153575     26.8123E-03     12.9028E-03    -334.480E-15     23.5035E-03
          153576     26.5004E-03     12.9748E-03     467.990E-15     23.1068E-03
          153577     26.1658E-03     13.0482E-03     351.638E-15     22.6803E-03
          153578     25.8228E-03     13.1448E-03     550.146E-15     22.2268E-03
          153579     25.4469E-03     13.2310E-03     193.987E-15     21.7367E-03
          153580     25.0560E-03     13.3354E-03     594.999E-15     21.2125E-03
          153581     24.6320E-03     13.4286E-03     362.741E-15     20.6496E-03
          153582     24.1988E-03     13.5343E-03     768.194E-15     20.0600E-03
          153583     49.6289E-03     34.4716E-03    -483.249E-15     35.7034E-03
          153584     45.5917E-03     30.2787E-03     571.907E-15     34.0853E-03
          153585     42.4199E-03     26.7054E-03     691.811E-15     32.9587E-03
          153586     39.9724E-03     23.6590E-03     527.942E-15     32.2187E-03
          153587     38.1035E-03     20.9854E-03    -26.7257E-15     31.8039E-03
          153588     36.7860E-03     18.9502E-03    -92.0068E-15     31.5293E-03
          153589     35.9846E-03     17.8508E-03    -854.508E-15     31.2448E-03
          153590     35.3102E-03     16.8487E-03    -989.955E-15     31.0311E-03
          153591     34.8381E-03     16.2062E-03    -424.186E-15     30.8391E-03
          153592     34.3741E-03     15.5627E-03    -479.697E-15     30.6493E-03
          153593     34.0258E-03     15.1292E-03     980.913E-15     30.4772E-03
          153594     33.6817E-03     14.7067E-03    -385.550E-15     30.3013E-03
          153595     33.4043E-03     14.4105E-03     578.568E-15     30.1361E-03
          153596     33.1282E-03     14.1339E-03     360.076E-15     29.9619E-03
          153597     32.8940E-03     13.9434E-03    -151.959E-15     29.7926E-03
          153598     32.6563E-03     13.7692E-03     191.766E-15     29.6115E-03
          153599     32.4396E-03     13.6570E-03     127.817E-15     29.4248E-03
          153600     32.2177E-03     13.5652E-03     583.897E-15     29.2227E-03
          153601     32.0003E-03     13.5184E-03     353.859E-15     29.0047E-03
          153602     31.7688E-03     13.4888E-03    -1.01749E-12     28.7629E-03
          153603     31.5383E-03     13.4975E-03     475.095E-15     28.5040E-03
          153604     31.2882E-03     13.5201E-03     833.919E-15     28.2162E-03
          153605     31.0222E-03     13.5737E-03     305.453E-15     27.8951E-03
          153606     30.7312E-03     13.6352E-03    -339.365E-15     27.5407E-03
          153607     30.4282E-03     13.7259E-03     587.450E-15     27.1565E-03
          153608     30.0906E-03     13.8155E-03    -120.873E-15     26.7316E-03
          153609     29.7311E-03     13.9319E-03    -941.105E-15     26.2649E-03
          153610     29.3383E-03     14.0470E-03     247.721E-15     25.7569E-03
          153611     28.9263E-03     14.1794E-03    -28.0580E-15     25.2126E-03
          153612     28.4780E-03     14.3021E-03    -1.08899E-12     24.6262E-03
          153613     28.0142E-03     14.4452E-03     791.731E-15     24.0027E-03
          153614     54.9238E-03     37.5209E-03    -327.818E-15     40.1099E-03
          153615     50.3805E-03     32.6773E-03     519.060E-15     38.3457E-03
          153616     46.8811E-03     28.5916E-03     676.712E-15     37.1532E-03
          153617     44.2390E-03     25.1217E-03    -284.742E-15     36.4141E-03
          153618     42.2648E-03     22.1043E-03    -601.377E-15     36.0237E-03
          153619     40.9490E-03     20.0030E-03     265.041E-15     35.7309E-03
          153620     40.1202E-03     18.8009E-03     282.360E-15     35.4424E-03
          153621     39.4201E-03     17.6848E-03     992.903E-15     35.2306E-03
          153622     38.9588E-03     17.0444E-03     995.568E-15     35.0325E-03
          153623     38.4928E-03     16.3246E-03    -574.732E-15     34.8597E-03
          153624     38.1739E-03     15.8958E-03     506.625E-15     34.7069E-03
          153625     37.8513E-03     15.4299E-03     374.287E-15     34.5635E-03
          153626     37.6012E-03     15.1304E-03    -68.4701E-15     34.4227E-03
          153627     37.3550E-03     14.8363E-03     570.574E-15     34.2824E-03
          153628     37.1453E-03     14.6412E-03     408.482E-15     34.1380E-03
          153629     36.9351E-03     14.4685E-03     577.680E-15     33.9833E-03
          153630     36.7325E-03     14.3591E-03    -236.336E-15     33.8096E-03
          153631     36.5289E-03     14.2816E-03     692.699E-15     33.6214E-03
          153632     36.3193E-03     14.2428E-03    -766.134E-15     33.4101E-03
          153633     36.1003E-03     14.2384E-03    -529.879E-15     33.1738E-03
          153634     35.8620E-03     14.2625E-03    -302.949E-15     32.9038E-03
          153635     35.6086E-03     14.3157E-03    -103.997E-15     32.6041E-03
          153636     35.3342E-03     14.3896E-03     291.686E-15     32.2714E-03
          153637     35.0400E-03     14.4937E-03    -489.911E-15     31.9019E-03
          153638     34.7100E-03     14.6068E-03    -64.0292E-15     31.4869E-03
          153639     34.3527E-03     14.7489E-03     44.3286E-15     31.0254E-03
          153640     33.9606E-03     14.8896E-03    -567.626E-15     30.5225E-03
          153641     33.5473E-03     15.0575E-03     96.2870E-15     29.9782E-03
          153642     33.0838E-03     15.2167E-03     438.236E-15     29.3767E-03
          153643     32.5884E-03     15.3979E-03     294.795E-15     28.7212E-03
          153644     32.0478E-03     15.5682E-03    -26.2816E-15     28.0124E-03
          153645     61.0498E-03     40.9588E-03     912.079E-15     45.2709E-03
          153646     55.9371E-03     35.3541E-03     754.871E-15     43.3479E-03
          153647     52.0685E-03     30.6509E-03     27.8973E-15     42.0909E-03
          153648     49.2164E-03     26.6754E-03     1.15278E-12     41.3603E-03
          153649     47.1577E-03     23.2966E-03    -1.02104E-12     41.0014E-03
          153650     45.8764E-03     21.1870E-03     721.565E-15     40.6910E-03
          153651     44.9909E-03     19.8050E-03    -709.735E-15     40.3973E-03
          153652     44.3082E-03     18.6241E-03     683.373E-15     40.2040E-03
          153653     43.8673E-03     17.9225E-03    -529.879E-15     40.0390E-03
          153654     43.4346E-03     17.1574E-03     432.907E-15     39.9023E-03
          153655     43.1358E-03     16.6870E-03    -372.671E-15     39.7774E-03
          153656     42.8431E-03     16.2046E-03     358.300E-15     39.6604E-03
          153657     42.6168E-03     15.8796E-03    -235.892E-15     39.5478E-03
          153658     42.4004E-03     15.5898E-03    -143.077E-15     39.4304E-03
          153659     42.2085E-03     15.3811E-03     551.034E-15     39.3062E-03
          153660     42.0237E-03     15.2209E-03     424.469E-15     39.1704E-03
          153661     41.8442E-03     15.1128E-03     407.149E-15     39.0197E-03
          153662     41.6623E-03     15.0515E-03     354.747E-15     38.8485E-03
          153663     41.4644E-03     15.0282E-03     37.6672E-15     38.6452E-03
          153664     41.2541E-03     15.0466E-03    -522.329E-15     38.4123E-03
          153665     41.0288E-03     15.0981E-03     68.3094E-15     38.1498E-03
          153666     40.7750E-03     15.1790E-03     400.044E-15     37.8444E-03
          153667     40.4883E-03     15.2955E-03     475.983E-15     37.4879E-03
          153668     40.1670E-03     15.4288E-03     514.619E-15     37.0856E-03
          153669     39.8162E-03     15.5891E-03    -421.965E-15     36.6375E-03
          153670     39.4281E-03     15.7653E-03     349.862E-15     36.1390E-03
          153671     39.0008E-03     15.9614E-03     168.674E-15     35.5850E-03
          153672     38.5248E-03     16.1681E-03    -371.339E-15     34.9678E-03
          153673     38.0076E-03     16.3915E-03     54.9867E-15     34.2913E-03
          153674     37.4444E-03     16.6078E-03    -41.8248E-15     33.5599E-03
          153675     36.8514E-03     16.8423E-03     725.561E-15     32.7775E-03
          153676     68.1533E-03     44.8402E-03     796.172E-15     51.3247E-03
          153677     62.3945E-03     38.3292E-03     584.341E-15     49.2335E-03
          153678     58.1390E-03     32.9081E-03     345.865E-15     47.9292E-03
          153679     55.0895E-03     28.3448E-03     59.8717E-15     47.2380E-03
          153680     52.9748E-03     24.6274E-03     788.178E-15     46.9023E-03
          153681     51.7130E-03     22.4949E-03    -464.598E-15     46.5641E-03
          153682     50.7773E-03     20.8519E-03     705.577E-15     46.2984E-03
          153683     50.1299E-03     19.6369E-03    -444.614E-15     46.1238E-03
          153684     49.6795E-03     18.8102E-03     785.513E-15     45.9807E-03
          153685     49.3010E-03     18.0548E-03     1.05286E-12     45.8760E-03
          153686     49.0126E-03     17.5029E-03    -808.767E-15     45.7809E-03
          153687     48.7827E-03     17.0259E-03     74.9707E-15     45.7151E-03
          153688     48.5815E-03     16.6562E-03     243.725E-15     45.6370E-03
